,cell_zid,adm_zid,geometry
2284,121475,96,"POLYGON ((37.72761725075614 55.84615733434967, 37.71963412447774 55.84617184098915, 37.71165099198703 55.84618582976466, 37.71167539917549 55.85067718422631, 37.71169981330095 55.85516853702573, 37.71968478721706 55.855154543556, 37.72766975491552 55.85514003204854, 37.72764349911531 55.85064868567534, 37.72761725075614 55.84615733434967))"
2285,121482,98,"POLYGON ((37.78356429669238 55.85502394659696, 37.78353159509648 55.85053261969674, 37.78349890276833 55.84604128783961, 37.77551583411016 55.84605941948398, 37.76753275643693 55.84607703327396, 37.76756361154521 55.85056837111942, 37.75957960455408 55.85058546992209, 37.75960954368576 55.85507680568927, 37.76759447150188 55.85505970401783, 37.77557938958275 55.85504208431916, 37.78356429669238 55.85502394659696))"
2286,121484,116,"POLYGON ((37.78349890276833 55.84604128783961, 37.78353159509648 55.85053261969674, 37.79151557405748 55.85051396707284, 37.7914819611759 55.84602263834444, 37.78349890276833 55.84604128783961))"
2287,121958,13,"POLYGON ((37.3364027495867 55.85524187517183, 37.34438776763076 55.85525222987145, 37.34436981659915 55.85974359231049, 37.35235575891199 55.85975343061532, 37.35237278882024 55.85526206652582, 37.35238981389949 55.85077069803697, 37.3444057135722 55.8507608630327, 37.33642161638856 55.85075051007006, 37.3364027495867 55.85524187517183))"
2288,121963,13,"MULTIPOLYGON (((37.37632788326584 55.85528846822908, 37.3843129222195 55.855296232706, 37.39229796690987 55.85530347913887, 37.39231038765148 55.85081210370312, 37.3843262638319 55.85080485848582, 37.37634214574733 55.85079709531138, 37.37632788326584 55.85528846822908)), ((37.37631361673893 55.85977983674844, 37.37632788326584 55.85528846822908, 37.36834284836109 55.85528018570692, 37.36832766070547 55.85977155283659, 37.37631361673893 55.85977983674844)))"
2289,121965,13,"POLYGON ((37.39229796690987 55.85530347913887, 37.39228554264522 55.8597948501769, 37.40027151004561 55.85980157969059, 37.4082574807119 55.85980779107062, 37.408268062709 55.85531641786164, 37.4002830131771 55.85531020752363, 37.40029451304678 55.85081883095918, 37.39231038765148 55.85081210370312, 37.39229796690987 55.85530347913887))"
2290,121975,27,"POLYGON ((37.46416348473192 55.85534538324384, 37.46415935070183 55.85983676295771, 37.47214534100467 55.85983882925602, 37.48013132929555 55.85984037741717, 37.48811731823707 55.85984140744194, 37.48811868884213 55.85535002694892, 37.48812005905754 55.85085864534908, 37.48013591213785 55.85085761566989, 37.47215176586828 55.85085606802811, 37.47214855389318 55.8553474491955, 37.46416348473192 55.85534538324384))"
2291,121977,27,"POLYGON ((37.5040883586745 55.85085915081938, 37.49610420636604 55.85085915706566, 37.48812005905754 55.85085864534908, 37.48811868884213 55.85535002694892, 37.48811731823707 55.85984140744194, 37.4961033075677 55.85984191933024, 37.50408930189951 55.85984191308187, 37.50408883021996 55.85535053250401, 37.5040883586745 55.85085915081938))"
2292,121979,28,"POLYGON ((37.52005665288365 55.85085758443851, 37.51207250402766 55.85085862661047, 37.5040883586745 55.85085915081938, 37.50408883021996 55.85535053250401, 37.50408930189951 55.85984191308187, 37.51207528927436 55.85984138869703, 37.5200612801526 55.85984034617534, 37.5200589661892 55.85534896586035, 37.52005665288365 55.85085758443851))"
2293,121981,28,"POLYGON ((37.5360249473903 55.85085394620657, 37.52804080010863 55.85085602430398, 37.52005665288365 55.85085758443851, 37.5200589661892 55.85534896586035, 37.5200612801526 55.85984034617534, 37.52804726939911 55.85983878551723, 37.53603325870183 55.85983670672242, 37.53602910245527 55.85534532701799, 37.5360249473903 55.85085394620657))"
2294,121983,28,"POLYGON ((37.55199323425692 55.85084823612587, 37.54400908959487 55.85085135014798, 37.5360249473903 55.85085394620657, 37.53602910245527 55.85534532701799, 37.53603325870183 55.85983670672242, 37.5440192429256 55.85983410979262, 37.55200522960666 55.85983099472546, 37.55199923108133 55.85533961762384, 37.55199323425692 55.85084823612587))"
2295,121985,33,"POLYGON ((37.56796151723984 55.85084045419595, 37.55997737721719 55.85084460414161, 37.55199323425692 55.85084823612587, 37.55199923108133 55.85533961762384, 37.55200522960666 55.85983099472546, 37.5599912145846 55.85982736152231, 37.56797719662318 55.85982321018396, 37.56796935581985 55.85533183438827, 37.56796151723984 55.85084045419595))"
2296,121990,60,"POLYGON ((37.60790706819294 55.85979468146962, 37.60789462171182 55.85530331045991, 37.60788217876002 55.85081193505243, 37.59989805149833 55.8508186748027, 37.59191392194137 55.85082489659214, 37.59192452314775 55.85531627417425, 37.58393946873332 55.85532197896094, 37.58394915181087 55.85981335310299, 37.59193512736106 55.85980764735913, 37.59992109892579 55.85980142348169, 37.60790706819294 55.85979468146962))"
2297,121992,60,"POLYGON ((37.62385041853098 55.85079690167752, 37.61586629859271 55.85080467734624, 37.60788217876002 55.85081193505243, 37.60789462171182 55.85530331045991, 37.60790706819294 55.85979468146962, 37.61589303002744 55.85978742132779, 37.62387899196548 55.85977964304961, 37.62386470322237 55.85528827456274, 37.62385041853098 55.85079690167752))"
2298,121999,72,"POLYGON ((37.67175503803993 55.85073937056526, 37.66377094731811 55.85075025397419, 37.66378983632963 55.855241619033, 37.65580481841265 55.85525198622709, 37.65582279166028 55.85974334862525, 37.66380873069884 55.85973297969166, 37.67179466339822 55.85972209263035, 37.67978058852223 55.85971068744366, 37.6797598519167 55.85521933052472, 37.67177484790965 55.85523073379808, 37.67175503803993 55.85073937056526))"
2299,122007,98,"POLYGON ((37.74366777217784 55.85960079505934, 37.7436396637917 55.85510945493726, 37.74361156631971 55.85061811369329, 37.73562753462459 55.85063365866144, 37.72764349911531 55.85064868567534, 37.72766975491552 55.85514003204854, 37.71968478721706 55.855154543556, 37.71971012938127 55.85964589124914, 37.72769601818209 55.85963137730684, 37.73568189855164 55.85961634524445, 37.74366777217784 55.85960079505934))"
2300,122009,98,"POLYGON ((37.75957960455408 55.85058546992209, 37.75159558906699 55.85060205078109, 37.74361156631971 55.85061811369329, 37.7436396637917 55.85510945493726, 37.74366777217784 55.85960079505934, 37.75165363392566 55.8595847267624, 37.75963949133121 55.85956814033904, 37.75960954368576 55.85507680568927, 37.75957960455408 55.85058546992209))"
2301,122491,13,"POLYGON ((37.34436981659915 55.85974359231049, 37.3443518604666 55.86423495254277, 37.35233872416455 55.86424479249845, 37.36032559269946 55.86425411423689, 37.36831246873415 55.8642629177606, 37.36832766070547 55.85977155283659, 37.36834284836109 55.85528018570692, 37.36035781776668 55.85527138514014, 37.35237278882024 55.85526206652582, 37.35235575891199 55.85975343061532, 37.34436981659915 55.85974359231049))"
2302,122498,21,"POLYGON ((37.40027151004561 55.85980157969059, 37.40026000364539 55.86429294965305, 37.40824689570783 55.86429916207533, 37.41623379175066 55.86430485627723, 37.42422069151227 55.86431003225817, 37.42422943372028 55.85981865942977, 37.42423817344484 55.85532728439752, 37.41625311621871 55.85532211015313, 37.408268062709 55.85531641786164, 37.4082574807119 55.85980779107062, 37.40027151004561 55.85980157969059))"
2303,122500,21,"POLYGON ((37.44020829215299 55.85533607873992, 37.43222323120214 55.85533194059261, 37.42423817344484 55.85532728439752, 37.42422943372028 55.85981865942977, 37.42422069151227 55.86431003225817, 37.43220759180652 55.86431469001595, 37.44019449529628 55.86431882955209, 37.44020139470462 55.85982745524776, 37.44020829215299 55.85533607873992))"
2304,122502,21,"POLYGON ((37.45617841966585 55.8553428008882, 37.44819335408676 55.85533969883812, 37.44020829215299 55.85533607873992, 37.44020139470462 55.85982745524776, 37.44019449529628 55.86431882955209, 37.44818139977026 55.86432245086525, 37.45616830789134 55.86432555395643, 37.45617336449682 55.85983417852393, 37.45617841966585 55.8553428008882))"
2305,122504,21,"POLYGON ((37.45617336449682 55.85983417852393, 37.45616830789134 55.86432555395643, 37.46415521549852 55.86432813882386, 37.47214212720437 55.86433020546889, 37.47214534100467 55.85983882925602, 37.46415935070183 55.85983676295771, 37.46416348473192 55.85534538324384, 37.45617841966585 55.8553428008882, 37.45617336449682 55.85983417852393))"
2306,122518,54,"POLYGON ((37.58395883763994 55.86430472504102, 37.58394915181087 55.85981335310299, 37.58393946873332 55.85532197896094, 37.57595441254536 55.85532716569918, 37.56796935581985 55.85533183438827, 37.56797719662318 55.85982321018396, 37.5599912145846 55.85982736152231, 37.55999813621568 55.86431873581091, 37.56798503965457 55.86431458377598, 37.57597194184124 55.8643099135182, 37.58395883763994 55.86430472504102))"
2307,122525,60,"POLYGON ((37.6398670380176 55.86425389550813, 37.63985090243474 55.85976253209778, 37.63983477143564 55.85527116648143, 37.63184973900005 55.85527997954501, 37.62386470322237 55.85528827456274, 37.62387899196548 55.85977964304961, 37.61589303002744 55.85978742132779, 37.61590640143859 55.86427878891449, 37.62389328476883 55.86427100933112, 37.63188016306583 55.86426271152949, 37.6398670380176 55.86425389550813))"
2308,122527,72,"POLYGON ((37.65580481841265 55.85525198622709, 37.6478197953947 55.85526183537828, 37.63983477143564 55.85527116648143, 37.63985090243474 55.85976253209778, 37.6398670380176 55.86425389550813, 37.64785390448838 55.86424456127334, 37.65584077001517 55.86423470881664, 37.65582279166028 55.85974334862525, 37.65580481841265 55.85525198622709))"
2309,122532,96,"POLYGON ((37.69577501096874 55.86417767330451, 37.6957524257198 55.85968632268193, 37.69572984688676 55.85519496985036, 37.68774485198772 55.85520740920815, 37.6797598519167 55.85521933052472, 37.67978058852223 55.85971068744366, 37.67179466339822 55.85972209263035, 37.67181448451751 55.86421344925504, 37.67980133102022 55.8642020421546, 37.68778817358276 55.86419011683709, 37.69577501096874 55.86417767330451))"
2310,122534,96,"POLYGON ((37.71169981330095 55.85516853702573, 37.70371483440315 55.85518201245531, 37.69572984688676 55.85519496985036, 37.6957524257198 55.85968632268193, 37.69577501096874 55.86417767330451, 37.70376184096688 55.86416471156078, 37.71174866234077 55.86415123160871, 37.71172423436009 55.85965988706677, 37.71169981330095 55.85516853702573))"
2311,122536,96,"POLYGON ((37.71172423436009 55.85965988706677, 37.71174866234077 55.86415123160871, 37.71973547872804 55.86413723344261, 37.72772228889228 55.86412271706492, 37.72769601818209 55.85963137730684, 37.71971012938127 55.85964589124914, 37.71968478721706 55.855154543556, 37.71169981330095 55.85516853702573, 37.71172423436009 55.85965988706677))"
2312,122542,98,"POLYGON ((37.77557938958275 55.85504208431916, 37.76759447150188 55.85505970401783, 37.75960954368576 55.85507680568927, 37.75963949133121 55.85956814033904, 37.75165363392566 55.8595847267624, 37.75168266871835 55.86407606033723, 37.75966944747542 55.86405947113076, 37.76765621772662 55.86404236371981, 37.76762534023416 55.8595510357982, 37.77561117939834 55.85953341314321, 37.77557938958275 55.85504208431916))"
2313,123022,13,"POLYGON ((37.36831246873415 55.8642629177606, 37.36032559269946 55.86425411423689, 37.36030947476375 55.86874547438175, 37.36829727244917 55.86875427938273, 37.37628507152515 55.86876256607496, 37.37629934615807 55.86427120306248, 37.37631361673893 55.85977983674844, 37.36832766070547 55.85977155283659, 37.36831246873415 55.8642629177606))"
2314,123035,27,"POLYGON ((37.46415521549852 55.86432813882386, 37.46415107912258 55.86881950974612, 37.4721389124927 55.86882157673794, 37.48012674385089 55.86882312541871, 37.48811457586023 55.86882415578919, 37.48811594724303 55.86433278408744, 37.48811731823707 55.85984140744194, 37.48013132929555 55.85984037741717, 37.47214534100467 55.85983882925602, 37.47214212720437 55.86433020546889, 37.46415521549852 55.86432813882386))"
2315,123037,22,"POLYGON ((37.50408930189951 55.85984191308187, 37.4961033075677 55.85984191933024, 37.48811731823707 55.85984140744194, 37.48811594724303 55.86433278408744, 37.48811457586023 55.86882415578919, 37.49610240825898 55.8688246678493, 37.50409024566013 55.86882466159883, 37.50408977371292 55.86433328981222, 37.50408930189951 55.85984191308187))"
2316,123039,28,"POLYGON ((37.5200612801526 55.85984034617534, 37.51207528927436 55.85984138869703, 37.50408930189951 55.85984191308187, 37.50408977371292 55.86433328981222, 37.50409024566013 55.86882466159883, 37.51207807610265 55.86882413703799, 37.52006591004913 55.8688230941664, 37.52006359477268 55.86433172264275, 37.5200612801526 55.85984034617534))"
2317,123041,28,"POLYGON ((37.53603325870183 55.85983670672242, 37.52804726939911 55.85983878551723, 37.5200612801526 55.85984034617534, 37.52006359477268 55.86433172264275, 37.52006591004913 55.8688230941664, 37.52805374236318 55.86882153298448, 37.53604157473291 55.86881945349195, 37.5360374161279 55.86432808257914, 37.53603325870183 55.85983670672242))"
2318,123043,33,"POLYGON ((37.55200522960666 55.85983099472546, 37.5440192429256 55.85983410979262, 37.53603325870183 55.85983670672242, 37.5360374161279 55.86432808257914, 37.53604157473291 55.86881945349195, 37.54402940202192 55.86881685569051, 37.55201723176796 55.86881373957783, 37.55201122983655 55.86432236962371, 37.55200522960666 55.85983099472546))"
2319,123045,46,"POLYGON ((37.55201122983655 55.86432236962371, 37.55201723176796 55.86881373957783, 37.56000505980957 55.86881010515526, 37.56799288491005 55.86880595242359, 37.56798503965457 55.86431458377598, 37.55999813621568 55.86431873581091, 37.5599912145846 55.85982736152231, 37.55200522960666 55.85983099472546, 37.55201122983655 55.86432236962371))"
2320,123049,60,"POLYGON ((37.59994415944492 55.86878416005348, 37.59993262754861 55.86429279341795, 37.59992109892579 55.85980142348169, 37.59193512736106 55.85980764735913, 37.58394915181087 55.85981335310299, 37.58395883763994 55.86430472504102, 37.57597194184124 55.8643099135182, 37.57598070876079 55.86880128302665, 37.58396852621926 55.86879609367879, 37.59195634482609 55.86879038601987, 37.59994415944492 55.86878416005348))"
2321,123051,60,"POLYGON ((37.61589303002744 55.85978742132779, 37.60790706819294 55.85979468146962, 37.59992109892579 55.85980142348169, 37.59993262754861 55.86429279341795, 37.59994415944492 55.86878416005348, 37.60793197176385 55.86877741577855, 37.61591977664648 55.86877015319997, 37.61590640143859 55.86427878891449, 37.61589303002744 55.85978742132779))"
2322,123058,91,"POLYGON ((37.67183431126488 55.86870480257597, 37.67181448451751 55.86421344925504, 37.67179466339822 55.85972209263035, 37.66380873069884 55.85973297969166, 37.65582279166028 55.85974334862525, 37.65584077001517 55.86423470881664, 37.64785390448838 55.86424456127334, 37.64787096630118 55.86873591981512, 37.65585875347487 55.86872606570509, 37.66384653554167 55.86871569329136, 37.67183431126488 55.86870480257597))"
2323,123067,98,"POLYGON ((37.7437240070269 55.86858346264841, 37.74369588561624 55.86409213133038, 37.74366777217784 55.85960079505934, 37.73568189855164 55.85961634524445, 37.72769601818209 55.85963137730684, 37.72772228889228 55.86412271706492, 37.71973547872804 55.86413723344261, 37.71976083528184 55.86862857397394, 37.72774856707143 55.86861405516029, 37.73573629042374 55.86859901805265, 37.7437240070269 55.86858346264841))"
2324,123069,98,"POLYGON ((37.74369588561624 55.86409213133038, 37.7437240070269 55.86858346264841, 37.75171171174458 55.86856738895845, 37.75969941211446 55.86855079696818, 37.75966944747542 55.86405947113076, 37.75168266871835 55.86407606033723, 37.75165363392566 55.8595847267624, 37.74366777217784 55.85960079505934, 37.74369588561624 55.86409213133038))"
